V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,TargetVariable
4.422483375,1.521163547,41.30617,19.5430088,82.79178,31.2758446,59.4211349,8528.783,15.5985718,483.0143,57.13741,1067.46533,21.37,21.4495125,1.03930628,26.9662552,73.1326752,56.6112061,55.7408028,67,249.6028,33.2450142,11.58943,523,32.49878,185.653122,374.894958,375.1418,73.5,126.456749,26.5,1.04078722,3077.79614,8545.379,275.268768,237.360046,1752.92566,3547.18066,10.8325739,2400.94165,1699.41785,7.327922,773.875
4.427429736,1.514407314,41.2680244,19.54592,82.9939346,31.5726528,59.50669,8560.213,15.4248352,483.0143,57.1755562,1068.78564,21.37,21.4502831,1.03965008,26.9800129,73.2534,57.0774269,55.7501831,67,249.598145,33.6375427,10.7076426,523,32.5375824,187.201691,376.471832,376.764465,73.5,126.456749,26.5,1.04009855,3083.706,8561.487,278.2411,242.7172,1752.41663,3518.27368,10.4155731,2403.55542,1697.55115,7.832043,789
3.969134862,1.499327798,41.8402367,19.9107647,84.1272049,30.5758553,59.83859,8608.587,15.5126953,483.0143,57.5487976,1068.761,21.37,21.45102,1.04025316,26.96216,73.30053,56.52014,55.0994949,67,250.3685,33.18752,8.819797,523,32.5432777,185.219208,378.580658,378.424622,73.5,126.866882,26.5,1.04060268,3110.275,8617.124,274.375031,234.01712,1852.63184,3711.07178,10.6333923,2409.743,1699.89111,6.93255234,770.6
0.24636162,1.579082558,40.7783966,20.1188927,80.97031,33.0771141,58.2061729,8211.556,7.053421,483.0143,56.0320854,1067.8158,21,20.9211216,1.03712714,26.9832344,73.18608,58.4305878,55.79837,64,252.269623,35.4221,10.841815,499.6,29.3706,183.3346,362.505585,363.2837,73.5,126.866882,26.5,1.03487456,3010.25781,8295.423,273.9743,249.01532,1759.13965,3496.60913,10.0294619,11.4442663,1700.15784,7.940722,793.2
1.288348439,1.545639467,41.6787567,20.1450233,81.9752045,33.82923,58.7053642,8369.019,7.301941,483.0143,57.2899971,1067.63391,21,20.9268475,1.039912,27.0097084,73.27086,57.6614456,55.5165634,64,251.242325,32.979,5.670725,500,31.1286373,184.713913,368.590668,368.3672,73.5,126.866882,26.5,1.04049146,3006.21143,8373.055,281.1422,241.679672,1807.55518,3623.17285,10.7607832,8.392462,1697.991,6.990281,765.0833333
1.314685524,1.546048072,41.41947,19.9672127,81.89803,33.7669029,58.35346,8318.634,8.530167,483.0143,56.6071548,1066.48328,21.0494862,20.99552,1.03977978,28.427721,73.3196,58.4795265,55.35881,63,260.220428,34.2518539,2.32991958,500,31.0990219,186.294754,365.831573,365.266266,73.5,126.866882,26.5,1.03976059,3005.595,8306.604,277.4631,234.803726,1897.9613,3700.64014,10.734169,9.903899,1699.31787,7.305521,842.4166667
1.283110498,1.559565852,41.37723,20.24854,81.79366,34.0759621,58.30663,8322.8125,8.537491,483.0143,56.1617355,1069.7865,21.05,20.9986229,1.039878,28.6843052,73.3196,58.4010353,55.2357521,64,268.697021,34.2739563,0,500,31.263279,185.9266,366.159546,366.183563,74,127.0432,26,1.0396136,2898.49146,8307.482,282.048,241.67981,1800.97107,3637.76636,10.5544052,8.381168,1700.61218,7.723813,854.5
1.298116685,1.558990915,40.5470352,19.2577667,81.9142456,33.82607,58.39832,8334.953,7.828018,481.8675,55.9243164,1068.2074,21.05,20.9898,1.03962064,28.6835556,73.27073,58.167244,54.9013,63,271.2846,34.4642639,1.10200715,495,30.6949673,184.206223,366.82196,366.9718,74.5,127.9016,25.5,1.0395453,2862.593,8338.74,273.066956,241.129852,1792.09607,3602.18872,10.3088837,8.392462,1701.006,7.091251,824.8
1.313288252,1.50556876,40.39514,18.5147934,83.470665,33.611763,59.61573,8558.285,8.396133,483.0143,54.97444,1068.18237,21.05,20.9778633,1.03939021,28.684679,73.2242355,57.57952,55.3410721,64,269.9604,34.43197,5.692009,501.9806,30.8160038,187.755661,375.305328,376.872284,75.3,129.69371,24.7,1.03902137,2798.35938,8564.153,267.20047,244.115509,1779.90039,3595.875,9.992563,9.918365,1697.83411,8.124036,808.3
1.131815546,1.526136917,40.32101,19.0597134,82.90573,33.64565,59.461235,8552.568,8.803009,483.0143,54.6786575,1068.03992,21.05,20.9726372,1.03920853,28.6869965,73.26238,57.52666,55.19837,65,268.952,34.1664124,11.1547966,502.6,30.955267,184.782578,374.157043,374.833221,75.3,128.996429,24.7,1.03934622,2784.05762,8519.23,274.5865,247.057068,1816.18921,3642.82227,9.271744,0,1698.57056,7.464869,775.9166667
1.125069611,1.547212562,40.8522148,19.50266,82.4212952,34.1992035,58.81603,8436.166,8.707504,483.0143,54.9751663,1063.40027,21.05,20.984087,1.03890479,28.7038574,73.2826462,57.6875534,55.1351852,65,265.7777,34.78958,7.35144663,503,31.1522045,184.028671,370.82605,370.787048,75,128.4825,25,1.04007232,2809.632,8428.27,285.54303,274.730316,1695.57764,3423.49878,9.485451,0,1702.2688,6.953765,816.9166667
1.174883466,1.566518075,40.8522148,20.2249165,80.48589,34.1559525,58.5529251,8347.386,8.551468,483.0143,55.9243164,1067.65637,21.05,20.9962654,1.04069769,28.6772156,73.26531,58.070507,55.4612961,64,271.621063,34.3993874,5.852765,502,30.58913,183.055252,367.930023,367.284973,74.5,127.625954,25.5,1.04005516,2873.906,8351.738,286.967041,264.691071,1676.186,3390.40649,9.843643,0.113818794,1698.78821,6.92949724,783.9166667
3.353975913,1.739180938,40.57995,20.9281979,78.7283554,34.5412979,57.11489,7996.818,10.4287634,474.8423,57.2061234,1039.33948,21.05,20.9998055,1.03922284,28.1658249,73.147934,56.1777954,56.0317574,69,273.592773,36.7920952,8.687759,534.92395,29.6719265,170.2819,351.916046,351.86,73,115.413,27,1.039627,2896.37061,7956.953,283.398834,298.530029,1539.51575,3029.99634,9.366822,1616.94128,1800.14063,7.614175,739.8
3.413207343,1.693445245,41.0048065,35.4365578,81.13373,26.63125,57.28528,8124.665,11.85965,483.0143,56.454567,1065.66919,20.81,20.89324,1.03938389,28.1624165,71.90759,55.39617,52.73959,71,270.6226,36.5199966,11.5618505,552,30.7658215,171.478439,358.102661,359.612244,73,116.0919,27,1.039589,3015.726,8138.057,291.552063,295.803741,2493.27441,2415.195,10.04467,1807.91382,1800.73242,7.440956,712.1666667
3.935090548,1.628341386,41.0048065,33.492733,83.68716,25.7737713,59.09768,8464.848,13.9829559,483.0143,57.97284,1068.38989,20.85,20.9371967,1.040293,27.4264851,71.85855,54.0139427,52.2910728,72,272.773163,34.3644753,9.000353,565,32.2144775,172.4018,371.657043,372.92926,73,116.0919,27,1.04038358,3132.51563,8456.694,289.7449,262.11673,2812.13086,2797.232,11.0182571,2418.61987,1799.46985,7.40949631,707.9
3.938045115,1.626373296,41.2298775,29.40077,83.73769,26.1602287,58.5398064,8366.257,13.5794449,483.0143,58.32216,1067.833,20.85,20.93804,1.03988552,27.4776134,71.94223,53.880703,52.1783257,72,270.8813,34.1837463,11.3632107,565,32.08469,171.196121,367.777863,368.3439,73,116.0919,27,1.03998291,3111.94238,8387.299,293.559784,271.401,3306.615,3317.216,10.7501678,2417.87524,1799.06812,7.32319164,714.25
4.013393982,1.65678651,41.0048065,29.14405,82.49585,24.7885761,58.14191,8300.28,17.54712,483.0143,57.86942,1066.08057,20.85,21.0826168,1.03751123,27.0350266,71.9448853,54.2809143,52.121376,72,268.9593,34.2473373,0.459880739,565,32.1858139,173.481369,364.8547,365.212341,73,124.83,27,1.03768528,3050.21313,8276.465,293.155273,273.3374,3196.05273,3262.70825,10.9380264,2413.80518,1801.519,7.68442,707.2
3.998422434,1.635717783,40.586792,29.8229847,83.41175,24.22603,58.7646561,8382.911,19.56961,483.0143,58.37161,1069.04968,21.2,21.1920528,1.03999019,26.9096317,73.26238,54.1549377,55.16263,72,271.023438,33.878437,5.41692638,565,32.1004181,170.485626,368.999359,369.152344,73,116.0919,27,1.040063,3114.349,8359.287,295.697632,273.728027,3225.38184,3224.601,10.9465046,2408.02637,1800.76306,6.808176,731.1666667
4.067626527,1.639199588,41.2680244,29.60543,82.932785,24.16927,58.9888649,8430.011,19.61081,483.0143,59.33852,1067.81372,21.2,21.177433,1.04088,26.8950863,73.33868,53.9425545,54.596962,72,270.570984,34.54014,7.35931063,565,31.9616032,171.547241,371.280121,371.158142,73,116.0919,27,1.04068267,3122.79663,8447.837,286.1443,280.58,3238.37329,3200.47339,10.9230118,2423.9375,1798.84131,7.4879384,714
4.099160522,1.638852175,41.6846428,29.94896,81.65439,23.6169319,59.145195,8451.378,19.2940369,483.0143,60.024044,1053.9054,21.2,21.14346,1.040065,26.8988132,73.20197,53.982235,55.2704048,72,268.619629,34.7159538,0.025769644,565,32.13777,171.169266,371.45575,371.246124,73,124.83,27,1.03993356,3131.35522,8451.104,290.281433,277.639252,3227.98877,3196.85059,11.2441921,2418.877,1801.22119,7.11610126,712.6666667
4.087483025,1.633311327,41.0804558,29.5292282,82.62379,24.187561,59.3437,8495.773,19.1456757,483.0143,59.86877,1058.86438,21.2,21.1322441,1.039449,26.902235,73.26238,54.1906776,55.3767776,72,271.336334,34.09888,7.73574638,565,32.0701828,171.492279,373.4676,373.7677,73,116.0919,27,1.04024446,3138.66821,8462.429,288.483215,270.3234,3288.93726,3301.25586,10.9592972,2414.70215,1799.29,6.98453665,719.5
4.4399558,1.630169346,40.6996269,30.4974327,82.567,25.53924,59.6204453,8542.834,15.9899292,483.0143,60.4371719,1001.4361,20.8,20.8019276,1.0402137,25.5445366,73.28527,54.05252,54.4353561,73,269.290955,34.3564148,3.542725,571,32.22891,170.730331,376.1788,376.105927,73,114.9166,27,1.04016376,3133.553,8561.52,282.030182,280.589264,3152.2085,3166.642,10.419838,2405.86353,1799.80164,7.506902,710.0833333
4.353613977,1.617958751,41.83127,31.6370659,83.22874,26.3242359,59.8084145,8612.393,16.11795,483.0143,60.8949432,1031.62671,20.8,20.8028221,1.03949416,25.509779,73.17336,53.4465828,55.628685,74,272.027618,34.4918671,3.71498966,574.9,32.2517738,169.287521,378.33786,377.62204,73,114.7925,27,1.04047775,3205.607,8624.952,286.7612,288.282959,3015.11841,3027.293,10.3898926,2422.43359,1799.21411,7.61565,726.1
4.275651884,1.611107743,41.1535835,30.9936371,83.3009,26.5482883,60.1986465,8650.18,16.2344818,483.0143,61.0091858,1033.17761,20.8,20.80186,1.04039812,25.5487137,73.0478,53.7320442,55.9826241,74,268.5632,34.028553,7.258176,576,32.46444,169.86351,380.585541,380.452484,73,114.7925,27,1.04073143,3197.13452,8635.048,296.902985,275.373444,3164.82324,3137.60986,10.1722794,2417.18164,1801.26221,7.567719,729.9
4.388520347,1.557420666,41.4206161,30.9632111,83.4265747,25.572403,59.3794861,8331.088,15.82634,483.0143,61.5301933,1032.50269,20.8,20.33591,1.03930211,24.7225246,73.08436,52.1673355,55.7288475,76,271.113556,33.41719,7.044104,605.160461,32.4858742,163.477875,377.2936,366.567871,71,95.85,29,1.02401686,3232.63916,8479.456,290.7246,274.687073,3115.166,3139.43774,9.789841,2407.11084,1699.48047,7.95350742,690.1666667
4.827651384,0.006562162,46.16609,35.6831322,71.46215,25.5579357,52.1003265,6763.636,18.156311,483.0143,68.2526,932.480347,17.5,16.8156223,1.03162432,19.41316,66.907,44.797348,44.73423,96,257.164917,34.9274139,13.8643951,752.3,31.6475258,123.679764,313.219055,307.2,62,70.4,38,1.03403854,3961.2312,7035.421,260.2785,63.7813,5508.35449,0,9.678271,2417.94458,6.478342,5.6643033,582.1666667
4.376185628,1.693352196,41.3838654,21.9614716,80.58179,24.4271755,58.03319,8252.466,18.5704784,482.97934,60.58976,767.5115,20.05,20.0263271,1.03990412,24.2943611,70.53101,54.2954941,50.0770569,72,219.524063,32.72202,8.597939,561.7,31.852953,170.498535,362.986,363.680328,72,113.3424,28,1.040296,3235.493,8268.947,269.598267,267.820435,1574.65552,3156.224,10.6905441,2413.66357,1800.62488,7.598101,672.5
4.503365675,1.697887654,41.3858337,22.1271687,80.23384,23.3496723,57.9948654,8238.848,22.4875336,483.0143,61.4429665,769.357,21.2582531,21.1529541,1.039778,24.88341,70.53578,54.3240242,49.8856544,72,239.633682,33.2861557,7.380613,562,32.0175133,170.8826,363.009064,363.023682,72,114.255363,28,1.03867781,3220.89331,8235.753,270.487274,269.28302,1541.62756,3130.50928,10.75985,2435.073,1801.68652,7.250826,741.1666667
4.222589735,1.646418511,42.82826,23.3563957,82.06683,23.144907,59.6606178,8578.517,24.1306648,483.0143,61.65408,774.957153,21.5,21.5595036,1.0404073,25.25177,70.65636,53.8196373,49.5478859,72,239.66629,33.5115547,8.354909,567,32.36824,171.860489,377.682159,377.717529,72,114.255363,28,1.03988957,3353.733,8612.917,268.30368,270.129272,1565.50122,3165.75464,10.7445145,2418.43286,1798.63477,7.76704168,717
4.235214378,1.647430753,43.0571442,22.8886757,82.53732,22.6716728,60.055912,8641.434,24.374939,483.0143,62.107666,783.2461,21.5,21.5562725,1.03960252,25.2046814,70.60731,54.26175,49.397934,72,241.628342,32.4750824,7.166532,567,32.4437637,170.04837,380.410339,380.376221,72,114.255363,28,1.039809,3343.10913,8648.607,265.984772,257.2696,1665.5719,3266.236,10.9895782,2427.863,1799.82971,7.00174475,722.8333333
3.824785328,1.664901209,42.7519646,23.0726986,82.65551,21.7981853,59.614502,8505.9375,26.9479218,483.0143,60.4371719,792.343445,21.5,21.5654354,1.03555477,25.0920238,70.53101,52.9502449,49.9526,77,241.182968,32.8725357,9.14868,599.7,32.4161339,156.249268,377.5791,377.280029,72,115.2,28,1.02979517,3317.43872,8540.018,273.739075,252.473282,1667.70129,3281.96143,10.18988,2414.68481,1799.3822,5.8541646,758.5833333
3.737458617,1.655042067,43.9688721,23.7728882,82.0513153,21.4005013,59.5029526,8554.337,27.7278748,483.0143,61.9554443,781.7602,21.4,21.4932,1.05396843,24.98183,70.60731,51.8274269,49.7540054,77,270.4829,34.5873337,4.194835,604,32.17162,160.922852,376.497253,376.380585,71,105.4208,29,1.03906822,3494.327,8571.181,279.559875,260.1999,1658.341,3324.50879,11.000432,2419.26245,1800.187,7.41061,722.9166667
3.769209232,1.660070599,44.1176453,24.1509323,82.18748,21.5042934,59.673645,8598.931,28.43164,483.0143,61.0106735,784.3923,21.4,21.4950848,1.04050624,24.5654221,70.60565,52.544632,49.7678566,78,270.881653,34.163517,5.38321924,610,32.35276,159.625443,379.005829,379.095673,71,105.08,29,1.039296,3524.962,8591.623,272.2028,266.3357,1639.10681,3304.34253,11.1079788,2422.268,1798.24548,7.514108,741.6666667
4.008078864,1.662838302,44.3083839,23.2325611,82.68387,20.5491371,59.9040031,8603.234,29.4857025,483.0143,60.8186455,838.6966,21.4,21.4735985,1.03979111,24.31229,70.50649,51.39345,50.37369,79,270.9396,34.3135071,8.671679,615,32.6802444,159.542526,379.544525,379.1021,71,104.53614,29,1.039324,3507.85718,8572.242,286.32785,268.8311,1657.0708,3347.65112,10.8800125,2425.92285,1800.95813,7.747452,697.9166667
3.975173038,1.645308316,44.00702,22.99691,83.59055,20.1625042,59.7453957,8614.449,30.9924927,483.0143,60.8567924,838.1757,21.4,21.4738846,1.04076171,24.3267021,70.62638,51.4138222,50.1694,79,267.712433,33.91208,9.769692,618,32.8289337,158.910583,379.161774,379.315582,71,104.53614,29,1.04065061,3513.33447,8604.678,283.9792,266.55777,1678.40735,3362.2688,11.21862,2413.621,1798.834,7.29741859,681.5
4.055006454,1.692295312,44.42172,23.65927,82.29439,20.6728668,58.7848549,8612.04,30.9942322,483.0143,62.95804,844.2433,21.4,21.1716461,1.028176,23.0311565,70.5081253,50.86122,50.1653,82,265.1978,34.0044861,8.42462349,640.8883,32.79505,156.040771,378.4665,376.5823,70.45454,108.1953,29.54546,1.03920615,3567.39868,8466.159,282.4863,271.154846,1635.386,3268.4585,11.1883936,2421.28247,1801.2063,7.532307,689.7
4.207701526,1.676738866,46.6026077,26.6398182,78.31714,18.520998,56.98787,8119.7124,36.732605,483.0143,65.8999,735.5261,20.1,20.0270786,1.03981638,19.4402637,70.53578,45.7824364,50.8053436,93,179.014267,31.8777275,16.1494961,723,32.5870361,135.260666,357.721344,357.298065,67,83.84715,33,1.03952968,3987.999,8113.784,258.457275,278.474823,1555.56165,3128.51514,10.5844345,2412.193,1699.62683,7.430252,603.5
3.671992373,1.674792226,46.59163,26.8443375,78.4237442,18.4390221,56.93988,8099.09473,36.4277954,483.0143,65.48409,735.700745,20.1,20.0269012,1.0400219,19.511692,70.45472,46.1374664,50.5113144,93,177.560043,32.0147247,16.0107517,723,32.49347,133.7625,356.548737,356.305176,67,83.84715,33,1.04026866,3980.15,8098.00439,262.057037,282.565338,1561.51575,3113.60962,10.7214813,2005.07361,1697.70044,6.87547,584.1
4.179665587,1.672222679,47.3477974,26.7454853,78.61966,18.5945072,56.9181366,8119.7124,36.8831863,483.0143,65.93805,734.581848,20.1,20.0343647,1.040378,19.5388565,70.4965,46.47903,50.73769,93,180.921219,31.5850544,16.8357964,723,32.41499,134.600708,356.6628,356.544617,67,83.84715,33,1.04035,3987.578,8105.97852,255.787567,273.80188,1541.436,3080.23071,10.3242493,2011.39722,1699.58691,7.267005,604.8333333
4.378512187,1.721081309,47.6539268,30.538023,76.77094,18.1781769,56.07249,7875,36.9359436,483.0143,66.62089,735.8144,20.1,19.2294121,1.03305113,18.20495,70.4118042,44.19506,50.9850426,99,176.231979,31.6151752,19.50962,770,32.4770737,122.079422,346.150055,346.5,66,82.5,34,1.0322485,4061.24023,7867.605,256.561279,281.9705,2180.239,1651.13086,9.977944,2024.99084,1699.51306,4.77801275,611
4.53747462,0.00045008,46.46937,29.3164349,74.24022,24.3367939,54.98527,7662.15625,21.47019,483.0143,65.37161,736.678162,16.6773376,16.64347,1.03492,17.5006256,63.321125,42.9591942,42.98703,101,149.53299,30.5767021,16.6418037,783,32.92318,126.063751,336.983765,337.2114,66,76.725,34,1.03515542,3932.07764,7616.202,261.4342,278.089142,2428.4624,1466.18286,10.8847961,2023.80408,0.425875634,7.06479,466.5
3.839382651,1.514333319,41.4221,27.2579536,83.36868,21.5784874,62.0534248,8906.691,21.5889282,483.0143,57.55703,1044.50537,23.7,23.75376,1.02984107,29.5019131,74.0215149,57.5535355,56.0266228,64,270.44458,33.210228,4.486856,501.7,31.17939,186.7791,392.909515,392.468384,75,128.4825,25,1.02959406,2963.5083,8926.329,288.630066,271.61676,3389.42456,3404.6355,12.0665493,2406.87671,1699.36975,7.53377771,742.5
3.891125358,1.527509662,41.46136,27.85542,83.05104,22.346571,61.3786469,8812.5,19.1721039,483.0143,57.1755562,1045.93616,23.6302547,23.7093067,1.035262,29.52019,73.8913651,57.4944077,56.25535,65,269.2536,33.7408562,0.306453317,505,31.23919,186.44957,387.532349,387.75,75,128.205,25,1.03457415,2938.82471,8810.933,297.457428,275.67218,3333.25732,3326.77075,12.34256,2416.16431,1700.55249,8.202452,760.1
3.89432134,1.525614825,41.99283,27.6574039,82.82597,22.1838284,61.39971,8778.409,19.0058746,483.0143,57.25185,1077.2,23.63,23.69787,1.039557,29.47613,73.98337,57.50232,56.69795,65,271.078,32.385006,0.051652815,505,31.0553284,182.801575,389.016968,387.75,75,128.205,25,1.03474379,2935.05127,8859.441,291.838165,275.471924,3363.97461,3371.53516,12.2002029,2421.06567,1702.09387,7.29358959,779.75
3.049501973,1.516368484,41.8402367,27.51425,83.2227,21.77141,61.64078,8880.682,18.8088226,483.0143,57.55703,1077.533,23.63,23.6780643,1.03961146,29.4728775,73.85852,57.43985,57.1845665,65,268.619659,33.3622665,0.147708535,505,30.9874363,184.0263,390.815765,390.75,75,128.205,25,1.03462768,2969.44946,8884.286,289.0021,272.537842,3367.738,3390.12964,12.424757,2408.848,1698.87451,7.82533264,794.2
3.018269244,1.49592517,42.2940865,27.4926319,83.66431,21.35804,62.0822678,8948.863,19.1280365,483.0143,57.13741,1076.99438,23.63,23.6813641,1.039764,29.4700813,73.90453,57.8692856,56.5567856,65,268.938782,33.79648,0.323609948,508,31.2223549,184.983261,393.819641,393.749969,75,128.205,25,1.03521764,2978.36743,8953.813,287.8259,277.3985,3346.777,3341.338,11.8688431,2417.18164,1697.51221,7.82053137,772.3333333
3.000126887,1.491521945,41.53496,27.3663063,84.87776,21.19786,62.03729,8948.863,18.48967,483.0143,57.09926,1076.85876,23.63,23.6860638,1.03988576,29.450737,74.05966,57.4476433,56.1876068,65,270.3135,33.29735,3.6261487,508,31.4002361,184.388611,393.819641,393.749969,75,128.205,25,1.03441834,2987.52246,8957.924,276.0625,270.428741,3372.93921,3416.91,11.8718567,2418.70752,1699.72888,7.563305,765.25
3.751162138,1.497003209,42.2171135,27.5708618,84.7347641,21.1823769,61.8444977,8897.728,18.598053,483.0143,56.7216,1105.74146,23.63,23.69192,1.04018211,29.4841347,73.97955,57.5814438,56.4138451,65,269.0728,33.1620979,0.151570186,508,31.535471,183.432251,391.458435,391.5,75,128.205,25,1.03465855,2975.11621,8890.491,263.977753,262.720245,3442.70654,3440.35986,11.0028458,2411.12158,1701.76868,7.361313,738.2
